plyr.lbl,player,no.,name,pass_yards,comp,att,pct,avg,pass_td,int,long,rating,week,team,season,pass_yards_cum,comp_cum,att_cum,pass_td_cum,int_cum,game,pass_td_rate_cum,comp_cum_rate,int_rate_cum,pass_yards_att_cum,pass_avg_cum,pass_yards_cum_game,pass_td_int_cum,qb.part1,qb.part2,qb.part3,qb.part4,qb_rate_cum,no..rush,name.rush,rush_yards,carries,avg.rush,long.rush,rush_td,week.rush,rush_yards_cum,carries_cum,rush_td_cum,rush_td_rate_cum,rush_avg_cum,rush_yards_cum_game,rush_yards_car
LB #9,#9 LaToya Bankhead-Sims,#9,LaToya Bankhead-Sims,8,1,6,16.7,8,0,0,8,39.6,5,Wildcats,2018,231,13,25,4,2,4,0.16,52,0.08,9.24,17.8,57.8,2,1.1,1.56,2.375,0.375,90.2,#9,LaToya Bankhead-Sims,45,7,6.4,37,1,5,113,19,4,0.21052631578947367,5.9,28.2,6.4
LB #9,#9 LaToya Bankhead-Sims,#9,LaToya Bankhead-Sims,40,5,9,55.6,8,0,2,22,27.3,7,Wildcats,2018,271,18,34,4,4,5,0.11764705882352941,53,0.11764705882352941,7.970588235294118,15.1,54.2,1,1.147058823529412,1.2426470588235294,2.3529411764705883,0,79,#9,LaToya Bankhead-Sims,0,6,0,2,0,7,113,25,4,0.16,4.5,22.6,0
LB #9,#9 LaToya Bankhead-Sims,#9,LaToya Bankhead-Sims,5,2,9,22.2,2.5,1,0,3,76.6,8,Wildcats,2018,276,20,43,5,4,6,0.11627906976744186,47,0.09302325581395349,6.4186046511627906,13.8,46,1.25,0.8255813953488371,0.8546511627906976,2.3255813953488373,0.049418604651162656,67.6,#9,LaToya Bankhead-Sims,96,5,19.2,81,1,8,209,30,5,0.16666666666666666,7,34.8,19.2
LB #9,#9 LaToya Bankhead-Sims,#9,LaToya Bankhead-Sims,25,2,15,13.3,12.5,0,1,15,11.8,9,Wildcats,2018,301,22,58,5,5,7,0.08620689655172414,38,0.08620689655172414,5.189655172413793,13.7,43,1,0.396551724137931,0.5474137931034482,1.724137931034483,0.21982758620689635,48.1,#9,LaToya Bankhead-Sims,2,2,1,2,0,9,211,32,5,0.15625,6.6,30.1,1
LB #9,#9 LaToya Bankhead-Sims,#9,LaToya Bankhead-Sims,52,4,12,33.3,13,0,1,23,13.2,10,Wildcats,2018,353,26,70,5,6,8,0.07142857142857142,37,0.08571428571428572,5.042857142857143,13.6,44.1,0.8333333333333333,0.3571428571428573,0.5107142857142857,1.4285714285714286,0.2321428571428572,42.1,#9,LaToya Bankhead-Sims,28,3,9.3,27,1,10,239,35,6,0.17142857142857143,6.8,29.9,9.3
LB #5,#5 Lindsey Bruette,#5,Lindsey Bruette,50,3,13,23.1,16.7,0,0,26,43.1,2,Knockout,2018,50,3,13,0,0,1,0,23,0,3.8461538461538463,16.7,50,0,0,0.21153846153846156,0,2.375,43.1,#5,Lindsey Bruette,133,19,7,21,2,2,133,19,2,0.10526315789473684,7,133,7
LB #5,#5 Lindsey Bruette,#5,Lindsey Bruette,47,3,11,27.3,15.7,0,0,24,44.9,3,Knockout,2018,97,6,24,0,0,2,0,25,0,4.041666666666667,16.2,48.5,0,0,0.26041666666666674,0,2.375,43.9,#5,Lindsey Bruette,1,11,0.1,6,0,3,134,30,2,0.06666666666666667,4.5,67,0.1
LB #5,#5 Lindsey Bruette,#5,Lindsey Bruette,47,5,9,55.6,9.4,0,0,14,70.1,4,Knockout,2018,144,11,33,0,0,3,0,33,0,4.363636363636363,13.1,48,0,0.16666666666666644,0.34090909090909083,0,2.375,48,#5,Lindsey Bruette,24,6,4,8,0,4,158,36,2,0.05555555555555555,4.4,52.7,4
LB #5,#5 Lindsey Bruette,#5,Lindsey Bruette,143,14,34,41.2,10.2,0,2,24,29.4,6,Knockout,2018,287,25,67,0,2,4,0,37,0.029850746268656716,4.2835820895522385,11.5,71.8,0,0.3656716417910449,0.32089552238805963,0,1.6287313432835822,38.6,#5,Lindsey Bruette,7,19,0.4,11,1,6,165,55,3,0.05454545454545454,3,41.2,0.4
LB #5,#5 Lindsey Bruette,#5,Lindsey Bruette,52,5,10,50,10.4,0,2,14,25.8,7,Knockout,2018,339,30,77,0,4,5,0,39,0.05194805194805195,4.402597402597403,11.3,67.8,0,0.4480519480519483,0.35064935064935066,0,1.0762987012987013,31.3,#5,Lindsey Bruette,74,16,4.6,18,0,7,239,71,3,0.04225352112676056,3.4,47.8,4.6
LB #5,#5 Lindsey Bruette,#5,Lindsey Bruette,79,2,7,28.6,39.5,1,2,60,74.1,9,Knockout,2018,418,32,84,1,6,6,0.011904761904761904,38,0.07142857142857142,4.976190476190476,13.1,69.7,0.16666666666666666,0.40476190476190477,0.49404761904761907,0.2380952380952381,0.5892857142857144,28.8,#5,Lindsey Bruette,87,20,4.4,28,0,9,326,91,3,0.03296703296703297,3.6,54.3,4.3
LH #14,#14 Lisa Horton,#14,Lisa Horton,191,14,29,48.3,13.6,5,0,43,109.3,3,Passion,2018,191,14,29,5,0,1,0.1724137931034483,48,0,6.586206896551724,13.6,191,0.1724137931034483,0.9137931034482758,0.896551724137931,2.375,2.375,109.3,#14,Lisa Horton,49,14,3.5,18,0,3,49,14,0,0,3.5,49,3.5
LH #14,#14 Lisa Horton,#14,Lisa Horton,263,28,40,70,9.4,4,2,23,100.3,4,Passion,2018,454,42,69,9,2,2,0.13043478260869565,61,0.028985507246376812,6.579710144927536,10.8,227,4.5,1.5434782608695656,0.894927536231884,2.375,1.6503623188405796,107.7,#14,Lisa Horton,0,4,0,5,0,4,49,18,0,0,2.7,24.5,0
LH #14,#14 Lisa Horton,#14,Lisa Horton,101,8,14,57.1,12.6,0,0,2,79.8,5,Passion,2018,555,50,83,9,2,3,0.10843373493975904,60,0.024096385542168676,6.686746987951807,11.1,185,4.5,1.5120481927710845,0.9216867469879517,2.1686746987951806,1.7725903614457832,106.2,#14,Lisa Horton,2,1,2,2,1,5,51,19,1,0.05263157894736842,2.7,17,2
LH #14,#14 Lisa Horton,#14,Lisa Horton,133,13,35,37.1,10.2,1,0,NA,58.4,8,Passion,2018,688,63,118,10,2,4,0.0847457627118644,53,0.01694915254237288,5.830508474576271,10.9,172,5,1.169491525423729,0.7076271186440677,1.694915254237288,1.951271186440678,92.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MH #3,#3 Maggie Hudkins,#3,Maggie Hudkins,0,0,3,0,0,0,0,NA,39.6,1,Dark Angels,2018,0,0,3,0,0,1,0,0,0,0,NaN,0,0,0,0,0,2.375,39.6,#3,Maggie Hudkins,4,1,4,4,0,1,4,1,0,0,4,4,4
MH #3,#3 Maggie Hudkins,#3,Maggie Hudkins,15,2,7,28.6,7.5,1,0,10,79.2,2,Dark Angels,2018,15,2,10,1,0,2,0.1,20,0,1.5,7.5,7.5,0.1,0,0,2,2.375,72.9,#3,Maggie Hudkins,2,1,2,NA,0,4,6,2,0,0,3,3,2
MH #3,#3 Maggie Hudkins,#3,Maggie Hudkins,97,4,16,25,24.2,1,1,55,47.1,4,Dark Angels,2018,112,6,26,2,1,3,0.07692307692307693,23,0.038461538461538464,4.3076923076923075,18.7,37.3,2,0,0.32692307692307687,1.5384615384615385,1.4134615384615383,54.6,#3,Maggie Hudkins,19,2,9.5,12,1,5,25,4,1,0.25,6.2,8.3,9.5
MH #3,#3 Maggie Hudkins,#3,Maggie Hudkins,7,1,13,7.7,7,0,3,7,0,5,Dark Angels,2018,119,7,39,2,4,4,0.05128205128205128,18,0.10256410256410256,3.051282051282051,17,29.8,0.5,0,0.012820512820512775,1.0256410256410255,0,17.3,#3,Maggie Hudkins,5,2,2.5,3,2,6,30,6,3,0.5,5,7.5,2.5
MH #3,#3 Maggie Hudkins,#3,Maggie Hudkins,86,3,6,50,28.7,1,0,51,135.4,6,Dark Angels,2018,205,10,45,3,4,5,0.06666666666666667,22,0.08888888888888889,4.555555555555555,20.5,41,0.75,0,0.38888888888888884,1.3333333333333335,0.15277777777777768,31.2,#3,Maggie Hudkins,16,4,4,6,0,7,46,10,3,0.3,4.6,9.2,4
MH #3,#3 Maggie Hudkins,#3,Maggie Hudkins,46,2,7,28.6,23,0,0,23,54.5,7,Dark Angels,2018,251,12,52,3,4,6,0.057692307692307696,23,0.07692307692307693,4.826923076923077,20.9,41.8,0.75,0,0.45673076923076916,1.153846153846154,0.45192307692307687,34.4,#3,Maggie Hudkins,1,1,1,1,1,8,47,11,4,0.36363636363636365,4.3,7.8,1
MH #3,#3 Maggie Hudkins,#3,Maggie Hudkins,53,4,5,80,13.2,0,0,22,110.8,8,Dark Angels,2018,304,16,57,3,4,7,0.05263157894736842,28,0.07017543859649122,5.333333333333333,19,43.4,0.75,0,0.5833333333333333,1.0526315789473684,0.6206140350877194,37.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MB #1,#1 Melyse Brown,#1,Melyse Brown,56,2,11,18.2,28,0,1,33,10.4,2,Black Widows,2018,56,2,11,0,1,1,0,18,0.09090909090909091,5.090909090909091,28,56,0,0,0.5227272727272727,0,0.10227272727272707,10.4,#1,Melyse Brown,80,4,20,NA,0,2,80,4,0,0,20,80,20
MB #1,#1 Melyse Brown,#1,Melyse Brown,46,2,7,28.6,23,2,0,30,94,4,Black Widows,2018,102,4,18,2,1,2,0.1111111111111111,22,0.05555555555555555,5.666666666666667,25.5,51,2,0,0.6666666666666667,2.2222222222222223,0.9861111111111112,64.6,#1,Melyse Brown,12,2,6,11,1,4,92,6,1,0.16666666666666666,15.3,46,6
MB #1,#1 Melyse Brown,#1,Melyse Brown,73,2,10,20,36.5,0,0,34,57.5,6,Black Widows,2018,175,6,28,2,1,3,0.07142857142857142,21,0.03571428571428571,6.25,29.2,58.3,2,0,0.8125,1.4285714285714286,1.4821428571428572,62.1,#1,Melyse Brown,44,7,6.3,21,1,6,136,13,2,0.15384615384615385,10.5,45.3,6.3
MB #1,#1 Melyse Brown,#1,Melyse Brown,140,5,9,55.6,28,2,0,51,140,8,Black Widows,2018,315,11,37,4,1,4,0.10810810810810811,30,0.02702702702702703,8.513513513513514,28.6,78.8,4,0,1.3783783783783785,2.1621621621621623,1.6993243243243243,87.3,#1,Melyse Brown,44,4,11,36,1,8,180,17,3,0.17647058823529413,10.6,45,11
MB #1,#1 Melyse Brown,#1,Melyse Brown,16,2,9,22.2,8,1,1,15,37,9,Black Widows,2018,331,13,46,5,2,5,0.10869565217391304,28,0.043478260869565216,7.195652173913044,25.5,66.2,2.5,0,1.048913043478261,2.173913043478261,1.2880434782608696,75.2,#1,Melyse Brown,12,11,1.1,18,1,9,192,28,4,0.14285714285714285,6.9,38.4,1.1
MB #1,#1 Melyse Brown,#1,Melyse Brown,39,3,12,25,13,0,0,24,40.6,10,Black Widows,2018,370,16,58,5,2,6,0.08620689655172414,28,0.034482758620689655,6.379310344827586,23.1,61.7,2.5,0,0.8448275862068966,1.724137931034483,1.5129310344827587,68,#1,Melyse Brown,19,8,2.4,5,1,10,211,36,5,0.1388888888888889,5.9,35.2,2.4
M #11,#11 Michele  Walsh,#11,Michele  Walsh,29,3,21,14.3,9.7,0,1,15,19.7,2,EV Reign,2018,29,3,21,0,1,1,0,14,0.047619047619047616,1.380952380952381,9.7,29,0,0,0,0,1.1845238095238095,19.7,#11,Michele  Walsh,7,7,1,6,1,2,7,7,1,0.14285714285714285,1,7,1
M #11,#11 Michele  Walsh,#11,Michele  Walsh,75,7,23,30.4,10.7,1,0,29,55.5,3,EV Reign,2018,104,10,44,1,1,2,0.022727272727272728,23,0.022727272727272728,2.3636363636363638,10.4,52,1,0,0,0.4545454545454546,1.8068181818181817,37.7,#11,Michele  Walsh,2,1,2,2,0,3,9,8,1,0.125,1.1,4.5,2
M #11,#11 Michele  Walsh,#11,Michele  Walsh,16,3,12,25,5.3,0,3,7,0,4,EV Reign,2018,120,13,56,1,4,3,0.017857142857142856,23,0.07142857142857142,2.142857142857143,9.2,40,0.25,0,0,0.35714285714285715,0.5892857142857144,15.8,#11,Michele  Walsh,24,4,6,12,0,4,33,12,1,0.08333333333333333,2.8,11,6
NT #12,#12 Nikki Toiaivao,#12,Nikki Toiaivao,47,5,17,29.4,9.4,0,1,17,15.1,2,Blitz,2018,47,5,17,0,1,1,0,29,0.058823529411764705,2.764705882352941,9.4,47,0,0,0,0,0.9044117647058825,15.1,#12,Nikki Toiaivao,5,2,2.5,4,0,2,5,2,0,0,2.5,5,2.5
NT #12,#12 Nikki Toiaivao,#12,Nikki Toiaivao,23,5,23,21.7,4.6,0,1,20,21.5,4,Blitz,2018,70,10,40,0,2,2,0,25,0.05,1.75,7,35,0,0,0,0,1.125,18.8,#12,Nikki Toiaivao,0,2,0,2,0,4,5,4,0,0,1.2,2.5,0
NT #12,#12 Nikki Toiaivao,#12,Nikki Toiaivao,34,5,15,33.3,6.8,0,2,13,2.8,5,Blitz,2018,104,15,55,0,4,3,0,27,0.07272727272727272,1.8909090909090909,6.9,34.7,0,0,0,0,0.5568181818181819,9.3,#12,Nikki Toiaivao,4,2,2,4,0,5,9,6,0,0,1.5,3,2
NT #12,#12 Nikki Toiaivao,#12,Nikki Toiaivao,159,13,20,65,12.2,1,1,70,85.2,6,Blitz,2018,263,28,75,1,5,4,0.013333333333333334,37,0.06666666666666667,3.506666666666667,9.4,65.8,0.2,0.3666666666666668,0.1266666666666667,0.2666666666666667,0.7083333333333333,24.5,#12,Nikki Toiaivao,8,2,4,4,0,6,17,8,0,0,2.1,4.2,4
NT #12,#12 Nikki Toiaivao,#12,Nikki Toiaivao,5,1,4,25,5,0,0,5,39.6,10,Blitz,2018,268,29,79,1,5,5,0.012658227848101266,37,0.06329113924050633,3.392405063291139,9.2,53.6,0.19999999999999998,0.3354430379746838,0.09810126582278478,0.25316455696202533,0.7927215189873418,24.7,#12,Nikki Toiaivao,3,2,1.5,3,0,10,20,10,0,0,2,4,1.5
PB #8,#8 Pamela Blazo,#8,Pamela Blazo,5,1,4,25,5,0,0,5,39.6,1,Tidal Waves,2018,5,1,4,0,0,1,0,25,0,1.25,5,5,0,0,0,0,2.375,39.6,#8,Pamela Blazo,5,1,5,5,0,1,5,1,0,0,5,5,5
PB #8,#8 Pamela Blazo,#8,Pamela Blazo,18,3,9,33.3,6,0,1,9,2.8,3,Tidal Waves,2018,23,4,13,0,1,2,0,31,0.07692307692307693,1.7692307692307692,5.8,11.5,0,0.038461538461538505,0,0,0.45192307692307687,8.2,#8,Pamela Blazo,4,1,4,4,0,3,9,2,0,0,4.5,4.5,4
PB #8,#8 Pamela Blazo,#8,Pamela Blazo,56,7,13,53.8,8,1,2,16,51,4,Tidal Waves,2018,79,11,26,1,3,3,0.038461538461538464,42,0.11538461538461539,3.0384615384615383,7.2,26.3,0.3333333333333333,0.6153846153846154,0.009615384615384581,0.7692307692307693,0,23.2,#8,Pamela Blazo,19,4,4.8,16,2,4,28,6,2,0.3333333333333333,4.7,9.3,4.8
PB #8,#8 Pamela Blazo,#8,Pamela Blazo,0,1,2,50,0,0,0,NA,56.2,5,Tidal Waves,2018,79,12,28,1,3,4,0.03571428571428571,43,0.10714285714285714,2.8214285714285716,6.6,19.8,0.3333333333333333,0.6428571428571428,0,0.7142857142857143,0,22.6,#8,Pamela Blazo,0,3,0,NA,0,5,28,9,2,0.2222222222222222,3.1,7,0
PB #8,#8 Pamela Blazo,#8,Pamela Blazo,38,7,12,58.3,5.4,0,1,10,29.2,6,Tidal Waves,2018,117,19,40,1,4,5,0.025,48,0.1,2.925,6.2,23.4,0.25,0.875,0,0.5,0,22.9,#8,Pamela Blazo,0,2,0,NA,0,7,28,11,2,0.18181818181818182,2.5,5.6,0
PB #8,#8 Pamela Blazo,#8,Pamela Blazo,52,10,26,38.5,5.2,0,1,21,30.6,7,Tidal Waves,2018,169,29,66,1,5,6,0.015151515151515152,44,0.07575757575757576,2.5606060606060606,5.8,28.2,0.2,0.6969696969696969,0,0.30303030303030304,0.48106060606060597,24.7,#8,Pamela Blazo,0,1,0,NA,0,8,28,12,2,0.16666666666666666,2.3,4.7,0
PB #8,#8 Pamela Blazo,#8,Pamela Blazo,21,4,9,44.4,5.2,0,2,6,12,8,Tidal Waves,2018,190,33,75,1,7,7,0.013333333333333334,44,0.09333333333333334,2.533333333333333,5.8,27.1,0.14285714285714285,0.7000000000000001,0,0.2666666666666667,0.04166666666666652,16.8,#8,Pamela Blazo,3,1,3,3,0,9,31,13,2,0.15384615384615385,2.4,4.4,3
PB #8,#8 Pamela Blazo,#8,Pamela Blazo,11,1,11,9.1,11,0,0,11,39.6,9,Tidal Waves,2018,201,34,86,1,7,8,0.011627906976744186,40,0.08139534883720931,2.3372093023255816,5.9,25.1,0.14285714285714285,0.4767441860465116,0,0.23255813953488375,0.3401162790697674,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC #16,#16 Patrice Collie,#16,Patrice Collie,45,4,12,33.3,11.2,1,0,21,73.3,2,Inferno,2018,45,4,12,1,0,1,0.08333333333333333,33,0,3.75,11.2,45,0.08333333333333333,0.16666666666666644,0.1875,1.6666666666666665,2.375,73.3,#16,Patrice Collie,61,2,30.5,45,1,2,61,2,1,0.5,30.5,61,30.5
PC #16,#16 Patrice Collie,#16,Patrice Collie,95,6,13,46.2,15.8,1,0,19,96.6,4,Inferno,2018,140,10,25,2,0,2,0.08,40,0,5.6,14,70,0.08,0.5,0.6499999999999999,1.6,2.375,85.4,#16,Patrice Collie,27,4,6.8,16,0,4,88,6,1,0.16666666666666666,14.7,44,6.8
PC #16,#16 Patrice Collie,#16,Patrice Collie,37,2,10,20,18.5,0,3,27,2.9,5,Inferno,2018,177,12,35,2,3,3,0.05714285714285714,34,0.08571428571428572,5.057142857142857,14.8,59,0.6666666666666666,0.21428571428571425,0.5142857142857142,1.142857142857143,0.2321428571428572,35.1,#16,Patrice Collie,79,5,15.8,33,0,5,167,11,1,0.09090909090909091,15.2,55.7,15.8
PC #16,#16 Patrice Collie,#16,Patrice Collie,125,9,17,52.9,13.9,0,0,27,76.8,6,Inferno,2018,302,21,52,2,3,4,0.038461538461538464,40,0.057692307692307696,5.8076923076923075,14.4,75.5,0.6666666666666666,0.5192307692307694,0.7019230769230769,0.7692307692307693,0.9326923076923077,48.7,#16,Patrice Collie,90,7,12.9,50,2,6,257,18,3,0.16666666666666666,14.3,64.2,12.9
PC #16,#16 Patrice Collie,#16,Patrice Collie,75,7,20,35,10.7,2,0,17,80.2,9,Inferno,2018,377,28,72,4,3,5,0.05555555555555555,39,0.041666666666666664,5.236111111111111,13.5,75.4,1.3333333333333333,0.44444444444444464,0.5590277777777777,1.1111111111111112,1.3333333333333335,57.5,#16,Patrice Collie,34,6,5.7,24,2,9,291,24,5,0.20833333333333334,12.1,58.2,5.7
PC #16,#16 Patrice Collie,#16,Patrice Collie,27,3,5,60,9,0,1,23,35,10,Inferno,2018,404,31,77,4,4,6,0.05194805194805195,40,0.05194805194805195,5.246753246753247,13,67.3,1,0.5129870129870131,0.5616883116883118,1.038961038961039,1.0762987012987013,53.2,#16,Patrice Collie,42,6,7,20,0,10,333,30,5,0.16666666666666666,11.1,55.5,7
RG #22,#22 Rachel Gore,#22,Rachel Gore,195,5,15,33.3,39,4,0,64,121.5,1,Elite,2018,195,5,15,4,0,1,0.26666666666666666,33,0,13,39,195,0.26666666666666666,0.16666666666666644,2.375,2.375,2.375,121.5,#22,Rachel Gore,25,4,6.2,9,2,1,25,4,2,0.5,6.2,25,6.2
RG #22,#22 Rachel Gore,#22,Rachel Gore,66,9,32,28.1,7.3,0,1,15,26.6,3,Elite,2018,261,14,47,4,1,2,0.0851063829787234,30,0.02127659574468085,5.553191489361702,18.6,130.5,4,0,0.6382978723404256,1.702127659574468,1.8430851063829787,69.7,#22,Rachel Gore,26,10,2.6,10,0,3,51,14,2,0.14285714285714285,3.6,25.5,2.6
RG #22,#22 Rachel Gore,#22,Rachel Gore,125,10,20,50,12.5,1,0,27,86.5,4,Elite,2018,386,24,67,5,1,3,0.07462686567164178,36,0.014925373134328358,5.7611940298507465,16.1,128.7,5,0.2910447761194028,0.6902985074626866,1.4925373134328357,2.001865671641791,74.6,#22,Rachel Gore,53,13,4.1,24,1,4,104,27,3,0.1111111111111111,3.9,34.7,4.1
RG #22,#22 Rachel Gore,#22,Rachel Gore,223,10,23,43.5,22.3,5,0,45,118.3,5,Elite,2018,609,34,90,10,1,4,0.1111111111111111,38,0.011111111111111112,6.766666666666667,17.9,152.2,9.999999999999998,0.38888888888888895,0.9416666666666667,2.2222222222222223,2.0972222222222223,94.2,#22,Rachel Gore,38,4,9.5,28,0,5,142,31,3,0.0967741935483871,4.6,35.5,9.5
RG #22,#22 Rachel Gore,#22,Rachel Gore,126,12,42,28.6,10.5,0,3,28,9.8,7,Elite,2018,735,46,132,10,4,5,0.07575757575757576,35,0.030303030303030304,5.568181818181818,16,147,2.5,0.24242424242424257,0.6420454545454546,1.5151515151515154,1.6174242424242424,67,#22,Rachel Gore,52,16,3.2,15,0,7,194,47,3,0.06382978723404255,4.1,38.8,3.2
RG #22,#22 Rachel Gore,#22,Rachel Gore,123,3,5,60,41,3,0,85,143.8,8,Elite,2018,858,49,137,13,4,6,0.0948905109489051,36,0.029197080291970802,6.262773722627737,17.5,143,3.25,0.2883211678832119,0.8156934306569343,1.897810218978102,1.64507299270073,77.4,#22,Rachel Gore,0,3,0,6,0,8,194,50,3,0.06,3.9,32.3,0
RG #22,#22 Rachel Gore,#22,Rachel Gore,54,6,12,50,9,1,1,22,55.6,9,Elite,2018,912,55,149,14,5,7,0.09395973154362416,37,0.03355704697986577,6.120805369127517,16.6,130.3,2.8000000000000003,0.34563758389261745,0.7802013422818792,1.8791946308724832,1.5360738255033557,75.7,#22,Rachel Gore,42,9,4.7,13,0,9,236,59,3,0.05084745762711865,4,33.7,4.7
RG #22,#22 Rachel Gore,#22,Rachel Gore,27,4,7,57.1,6.8,1,0,13,105.4,10,Elite,2018,939,59,156,15,5,8,0.09615384615384616,38,0.03205128205128205,6.019230769230769,15.9,117.4,3.0000000000000004,0.3910256410256409,0.7548076923076923,1.9230769230769234,1.573717948717949,77.4,#22,Rachel Gore,38,13,2.9,26,0,10,274,72,3,0.041666666666666664,3.8,34.2,2.9
RF #14,#14 Regan Foy,#14,Regan Foy,63,7,14,50,9,0,1,30,32.7,1,Nighthawks,2018,63,7,14,0,1,1,0,50,0.07142857142857142,4.5,9,63,0,1,0.375,0,0.5892857142857144,32.7,#14,Regan Foy,0,4,0,2,1,1,0,4,1,0.25,0,0,0
RF #14,#14 Regan Foy,#14,Regan Foy,157,10,15,66.7,15.7,2,0,36,140.8,2,Nighthawks,2018,220,17,29,2,1,2,0.06896551724137931,59,0.034482758620689655,7.586206896551724,12.9,110,2,1.4310344827586203,1.146551724137931,1.3793103448275863,1.5129310344827587,91.2,#14,Regan Foy,2,2,1,1,1,2,2,6,2,0.3333333333333333,0.3,1,1
RF #14,#14 Regan Foy,#14,Regan Foy,91,3,9,33.3,30.3,1,0,61,109,3,Nighthawks,2018,311,20,38,3,1,3,0.07894736842105263,53,0.02631578947368421,8.18421052631579,15.6,103.7,3,1.131578947368421,1.2960526315789473,1.5789473684210527,1.7171052631578947,95.4,#14,Regan Foy,2,2,1,1,1,4,4,8,3,0.375,0.5,1.3,1
RF #14,#14 Regan Foy,#14,Regan Foy,50,5,17,29.4,10,1,0,25,59.2,4,Nighthawks,2018,361,25,55,4,1,4,0.07272727272727272,45,0.01818181818181818,6.5636363636363635,14.4,90.2,4,0.7727272727272727,0.8909090909090909,1.4545454545454546,1.9204545454545454,84,#14,Regan Foy,0,3,0,NA,0,6,4,11,3,0.2727272727272727,0.4,1,0
RF #14,#14 Regan Foy,#14,Regan Foy,32,2,9,22.2,16,0,0,22,41.9,6,Nighthawks,2018,393,27,64,4,1,5,0.0625,42,0.015625,6.140625,14.6,78.6,4,0.609375,0.78515625,1.25,1.984375,77.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RF #14,#14 Regan Foy,#14,Regan Foy,21,5,19,26.3,4.2,0,0,10,39.6,9,Nighthawks,2018,414,32,83,4,1,6,0.04819277108433735,39,0.012048192771084338,4.9879518072289155,12.9,69,4,0.4277108433734942,0.4969879518072289,0.9638554216867471,2.0737951807228914,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RL #12,#12 Renee Langlais,#12,Renee Langlais,43,7,16,43.8,6.1,0,0,NA,51,1,AT Phoenix,2018,43,7,16,0,0,1,0,44,0,2.6875,6.1,43,0,0.6875,0,0,2.375,51,#12,Renee Langlais,4,2,2,NA,0,1,4,2,0,0,2,4,2
RL #12,#12 Renee Langlais,#12,Renee Langlais,44,4,6,66.7,11,0,1,17,48.6,2,AT Phoenix,2018,87,11,22,0,1,2,0,50,0.045454545454545456,3.9545454545454546,7.9,43.5,0,1,0.23863636363636365,0,1.2386363636363635,41.3,#12,Renee Langlais,65,10,6.5,23,0,3,69,12,0,0,5.8,34.5,6.5
RL #12,#12 Renee Langlais,#12,Renee Langlais,58,5,12,41.7,11.6,1,1,21,50,3,AT Phoenix,2018,145,16,34,1,2,3,0.029411764705882353,47,0.058823529411764705,4.264705882352941,9.1,48.3,0.5,0.8529411764705881,0.3161764705882353,0.5882352941176471,0.9044117647058825,44.4,#12,Renee Langlais,6,2,3,NA,0,6,75,14,0,0,5.4,25,3
RL #12,#12 Renee Langlais,#12,Renee Langlais,76,2,8,25,38,1,2,56,66.7,6,AT Phoenix,2018,221,18,42,2,4,4,0.047619047619047616,43,0.09523809523809523,5.261904761904762,12.3,55.2,0.5,0.6428571428571428,0.5654761904761905,0.9523809523809524,0,36,#12,Renee Langlais,22,7,3.1,6,3,9,97,21,3,0.14285714285714285,4.6,24.2,3.1
RL #12,#12 Renee Langlais,#12,Renee Langlais,113,7,14,50,16.1,2,2,44,77.4,7,AT Phoenix,2018,334,25,56,4,6,5,0.07142857142857142,45,0.10714285714285714,5.964285714285714,13.4,66.8,0.6666666666666666,0.7321428571428573,0.7410714285714286,1.4285714285714286,0,48.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RL #12,#12 Renee Langlais,#12,Renee Langlais,99,8,13,61.5,12.4,1,0,35,110.7,9,AT Phoenix,2018,433,33,69,5,6,6,0.07246376811594203,48,0.08695652173913043,6.27536231884058,13.1,72.2,0.8333333333333334,0.8913043478260871,0.818840579710145,1.4492753623188408,0.20108695652173925,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SC #3,#3 Shantia Creech,#3,Shantia Creech,66,6,10,60,11,2,0,NA,119.2,1,Phantomz,2018,66,6,10,2,0,1,0.2,60,0,6.6,11,66,0.2,1.5,0.8999999999999999,2.375,2.375,119.2,#3,Shantia Creech,30,7,4.3,NA,0,1,30,7,0,0,4.3,30,4.3
SC #3,#3 Shantia Creech,#3,Shantia Creech,204,6,15,40,34,3,0,NA,127.1,2,Phantomz,2018,270,12,25,5,0,2,0.2,48,0,10.8,22.5,135,0.2,0.9,1.9500000000000002,2.375,2.375,126.7,#3,Shantia Creech,115,18,6.4,NA,0,2,145,25,0,0,5.8,72.5,6.4
SC #3,#3 Shantia Creech,#3,Shantia Creech,198,11,26,42.3,18,0,0,NA,69.1,7,Phantomz,2018,468,23,51,5,0,3,0.09803921568627451,45,0,9.176470588235293,20.3,156,0.09803921568627451,0.7549019607843139,1.5441176470588234,1.9607843137254903,2.375,110.6,#3,Shantia Creech,9,2,4.5,NA,0,3,154,27,0,0,5.7,51.3,4.5
