plyr.lbl,player,no..rush,name.rush,rush_yards,carries,avg.rush,long.rush,rush_td,week.rush,team,season,rush_yards_cum,carries_cum,rush_td_cum,game,rush_td_rate_cum,rush_avg_cum,rush_yards_cum_game,rush_yards_car,no..rec,name.rec,rec_yards,rec,long.rec,avg.rec,rec_td,week.rec,rec_yards_cum,rec_cum,rec_td_cum,rec_td_rate_cum,rec_avg_cum,rec_yards_cum_game,rec_yards_rec
TM #15,#15 Tessa Marsh,#15,Tessa Marsh,19,6,3.2,6,0,9,Mizfits,2018,117,30,3,6,0.1,3.9,19.5,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS #20,#20 Toya Shinaul,#20,Toya Shinaul,52,10,5.2,13,0,1,TO Reign,2018,52,10,0,1,0,5.2,52,5.2,#20,Toya Shinaul,10,2,7,5,0,3,10,2,0,0,5,10,5
TS #20,#20 Toya Shinaul,#20,Toya Shinaul,37,10,3.7,12,0,3,TO Reign,2018,89,20,0,2,0,4.5,44.5,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS #20,#20 Toya Shinaul,#20,Toya Shinaul,58,2,29,44,1,5,TO Reign,2018,147,22,1,3,0.045454545454545456,6.7,49,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS #20,#20 Toya Shinaul,#20,Toya Shinaul,91,7,13,64,1,6,TO Reign,2018,238,29,2,4,0.06896551724137931,8.2,59.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS #20,#20 Toya Shinaul,#20,Toya Shinaul,6,2,3,4,0,7,TO Reign,2018,244,31,2,5,0.06451612903225806,7.9,48.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR #22,#22 Tynequia Roberts,#22,Tynequia Roberts,53,9,5.9,29,0,1,Inferno,2018,53,9,0,1,0,5.9,53,5.9,#22,Tynequia Roberts,5,1,5,5,0,9,5,1,0,0,5,5,5
TR #22,#22 Tynequia Roberts,#22,Tynequia Roberts,84,8,10.5,28,0,2,Inferno,2018,137,17,0,2,0,8.1,68.5,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR #22,#22 Tynequia Roberts,#22,Tynequia Roberts,68,15,4.5,26,0,4,Inferno,2018,205,32,0,3,0,6.4,68.3,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR #22,#22 Tynequia Roberts,#22,Tynequia Roberts,43,14,3.1,11,2,5,Inferno,2018,248,46,2,4,0.043478260869565216,5.4,62,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR #22,#22 Tynequia Roberts,#22,Tynequia Roberts,53,5,10.6,29,0,6,Inferno,2018,301,51,2,5,0.0392156862745098,5.9,60.2,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TR #22,#22 Tynequia Roberts,#22,Tynequia Roberts,42,4,10.5,20,1,9,Inferno,2018,343,55,3,6,0.05454545454545454,6.2,57.2,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TM #24,#24 Tyra McGrady,#24,Tyra McGrady,153,15,10.2,38,3,1,Vanguards,2018,153,15,3,1,0.2,10.2,153,10.2,#24,Tyra McGrady,18,4,6,4.5,0,6,18,4,0,0,4.5,18,4.5
TM #24,#24 Tyra McGrady,#24,Tyra McGrady,137,26,5.3,15,2,2,Vanguards,2018,290,41,5,2,0.12195121951219512,7.1,145,5.3,#24,Tyra McGrady,15,1,15,15,0,8,33,5,0,0,6.6,16.5,15
TM #24,#24 Tyra McGrady,#24,Tyra McGrady,87,23,3.8,24,1,3,Vanguards,2018,377,64,6,3,0.09375,5.9,125.7,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TM #24,#24 Tyra McGrady,#24,Tyra McGrady,52,21,2.5,13,0,4,Vanguards,2018,429,85,6,4,0.07058823529411765,5,107.2,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TM #24,#24 Tyra McGrady,#24,Tyra McGrady,30,12,2.5,9,0,5,Vanguards,2018,459,97,6,5,0.061855670103092786,4.7,91.8,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TM #24,#24 Tyra McGrady,#24,Tyra McGrady,151,18,8.4,28,1,8,Vanguards,2018,610,116,7,7,0.0603448275862069,5.3,87.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WB #13,#13 Wyshana Brooks,#13,Wyshana Brooks,187,9,20.8,46,3,1,Thunderkatz,2018,187,9,3,1,0.3333333333333333,20.8,187,20.8,#13,Wyshana Brooks,90,2,47,45,2,4,90,2,2,1,45,90,45
WB #13,#13 Wyshana Brooks,#13,Wyshana Brooks,18,5,3.6,NA,0,3,Thunderkatz,2018,205,14,3,2,0.21428571428571427,14.6,102.5,3.6,#13,Wyshana Brooks,45,1,45,45,0,5,135,3,2,0.6666666666666666,45,67.5,45
WB #13,#13 Wyshana Brooks,#13,Wyshana Brooks,25,4,6.2,NA,0,4,Thunderkatz,2018,230,18,3,3,0.16666666666666666,12.8,76.7,6.2,#13,Wyshana Brooks,35,1,1,35,1,6,170,4,3,0.75,42.5,56.7,35
WB #13,#13 Wyshana Brooks,#13,Wyshana Brooks,101,4,25.2,53,3,5,Thunderkatz,2018,331,22,6,4,0.2727272727272727,15,82.8,25.2,#13,Wyshana Brooks,38,1,38,38,1,9,208,5,4,0.8,41.6,52,38
WB #13,#13 Wyshana Brooks,#13,Wyshana Brooks,104,10,10.4,35,0,6,Thunderkatz,2018,435,32,6,5,0.1875,13.6,87,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WB #13,#13 Wyshana Brooks,#13,Wyshana Brooks,153,16,9.6,29,0,7,Thunderkatz,2018,588,48,6,6,0.125,12.2,98,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WB #13,#13 Wyshana Brooks,#13,Wyshana Brooks,117,8,14.6,71,1,9,Thunderkatz,2018,705,56,7,7,0.125,12.6,100.7,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WB #13,#13 Wyshana Brooks,#13,Wyshana Brooks,137,7,19.6,38,0,10,Thunderkatz,2018,842,63,7,8,0.1111111111111111,13.4,105.2,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YH #18,#18 Yvonne Howard,#18,Yvonne Howard,43,15,2.9,10,0,2,Nightmare,2018,43,15,0,1,0,2.9,43,2.9,#18,Yvonne Howard,5,1,5,5,0,6,5,1,0,0,5,5,5
YH #18,#18 Yvonne Howard,#18,Yvonne Howard,8,4,2,7,0,3,Nightmare,2018,51,19,0,2,0,2.7,25.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YH #18,#18 Yvonne Howard,#18,Yvonne Howard,0,3,0,NA,0,4,Nightmare,2018,51,22,0,3,0,2.3,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YH #18,#18 Yvonne Howard,#18,Yvonne Howard,10,4,2.5,5,0,6,Nightmare,2018,61,26,0,4,0,2.3,15.2,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
